,detail_url,search_date,title,address,floor_info,price,layout,building_area,building_use,latitude,longitude
54263,https://rent.591.com.tw/rent-detail-5170625.html,2017-05-08,中山優值套房有陽台天然瓦斯,台北市中山區中山北路二段,8F/14F,"20,000元/月",,11.8,電梯大樓/獨立套房,25.055260399999998,121.52351259999999
54264,https://rent.591.com.tw/rent-detail-5170698.html,2017-05-08,((水電全包便宜套房)),台北市內湖區康寧路三段,6F/6F,"8,500元/月",,7.0,公寓/分租套房,25.067970300000002,121.6121902
54271,https://rent.591.com.tw/rent-detail-5170642.html,2017-05-09,近中正紀念堂捷運~安靜巷內~採光明亮！,台北市中正區寧波西街,4F/11F,"27,000元/月",,10.0,電梯大樓/獨立套房,25.030842,121.51787639999999
54273,https://rent.591.com.tw/rent-detail-5170053.html,2017-05-13,國父紀念館仁愛路正大門前第2巷口優質套房,台北市信義區光復南路,5F/5F,"12,000元/月",,7.0,公寓/獨立套房,25.03686,121.56013700000001
54279,https://rent.591.com.tw/rent-detail-5170650.html,2017-05-13,高樓層景觀典雅裝潢大套房(獨立陽台),台北市萬華區洛陽街,6F/11F,"16,000元/月",,13.93,電梯大樓/獨立套房,25.0469038,121.50702520000002
54280,https://rent.591.com.tw/rent-detail-5170704.html,2017-05-13,4房頂級住家~2車位,台北市文山區和平東路四段,3F/16F,"55,000元/月",4房2廳3衛2陽臺,61.0,電梯大樓/整層住家,24.998698,121.57446100000001
54285,https://rent.591.com.tw/rent-detail-5171156.html,2017-05-12,~近MRT六張犁~高級住宅~生活便利,台北市信義區崇德街,2F/12F,"89,000元/月",3房2廳2衛1陽臺,61.0,電梯大樓/整層住家,25.02427,121.55476100000001
54286,https://rent.591.com.tw/rent-detail-5169445.html,2017-05-14,雙捷運　溫馨典雅大美套,台北市中山區長安東路二段,12F/13F,"22,000元/月",,12.0,電梯大樓/獨立套房,25.048567000000002,121.53522199999999
54287,https://rent.591.com.tw/rent-detail-5170657.html,2017-05-12,位東區信義商圈交通樞紐氣派帷幕方正實用,台北市信義區東興路,3F/11F,"175,280元/月",,125.2,電梯大樓/辦公,25.0473277,121.5676848
54288,https://rent.591.com.tw/rent-detail-5170707.html,2017-05-12,~近花博公園~MRT中山國小站~,台北市中山區雙城街,5F/6F,"17,000元/月",,10.0,電梯大樓/獨立套房,25.067708800000002,121.5243223
54292,https://rent.591.com.tw/rent-detail-5171557.html,2017-05-14,內湖捷運站旁最便宜套房有對外大窗,台北市內湖區內湖路二段,3F/5F,"7,000元/月",,4.0,公寓/分租套房,25.078736399999997,121.579191
54293,https://rent.591.com.tw/rent-detail-5171167.html,2017-05-13,~@電梯便宜大套房@~含網路第四台管理費,台北市大同區延平北路二段,2F/8F,"9,000元/月",,8.0,電梯大樓/分租套房,25.057620899999996,121.5112889
54299,https://rent.591.com.tw/rent-detail-5171260.html,2017-05-13,~時尚裝潢有管理近松江南京捷運站~,台北市松山區南京東路二段,5F/18F,"47,000元/月",,24.78,電梯大樓/獨立套房,25.0513995,121.5693368
54304,https://rent.591.com.tw/rent-detail-5170726.html,2017-05-09,@中山北近雙連馬偕@邊間大採光@全新裝潢,台北市中山區中山北路二段,10F/12F,"15,800元/月",,9.8,電梯大樓/獨立套房,25.0573391,121.5229297
54305,https://rent.591.com.tw/rent-detail-5170078.html,2017-05-13,近昆陽站金店辦,台北市南港區忠孝東路六段,1F/4F,"48,000元/月",,40.0,公寓/辦公,25.0500681,121.59222920000002
54312,https://rent.591.com.tw/rent-detail-5170738.html,2017-05-13,"近捷運雙連站,精美裝潢三房+7984",台北市中山區中山北路二段,2F/12F,"45,000元/月",3房2廳2衛1陽臺,25.38,電梯大樓/整層住家,25.059312,121.52338300000001
54313,https://rent.591.com.tw/rent-detail-5170111.html,2017-05-13,"南京復興站3分鐘,公園為鄰,採光明亮套房",台北市中山區遼寧街,2F/4F,"8,500元/月",,5.0,公寓/分租套房,25.053709,121.542902
54315,https://rent.591.com.tw/rent-detail-5171275.html,2017-05-14,含OA辦公家具、門面佳近捷運、好停車,台北市信義區基隆路一段,3F/15F,"70,000元/月",,61.0,電梯大樓/辦公,25.033618399999998,121.5591994
54320,https://rent.591.com.tw/rent-detail-5170741.html,2017-05-13,近中研院套房~0915767968蔡小姐,台北市南港區舊莊街一段,4F/4F,"8,000元/月",,7.0,公寓/分租套房,25.039260000000002,121.6216
54327,https://rent.591.com.tw/rent-detail-5170700.html,2017-05-08,園區街地下室平面車位~3000含管理費,台北市南港區重陽路,,"3,000元/月",,11.769,,25.0594986,121.6109706
54329,https://rent.591.com.tw/rent-detail-5170117.html,2017-05-12,人文樹蔭優質社區~1+1房外商高階最愛宅,台北市大安區瑞安街,2F/13F,"29,000元/月",1房1廳1衛1陽臺,14.36,電梯大樓/整層住家,25.0294552,121.54183959999999
54339,https://rent.591.com.tw/rent-detail-5171360.html,2017-05-14,sogo百貨旁大樓4房,台北市大安區忠孝東路三段,5F/10F,"60,000元/月",4房2廳2衛2陽臺,51.47,電梯大樓/整層住家,25.0418587,121.5421143
54346,https://rent.591.com.tw/rent-detail-5172250.html,2017-05-13,吉林農安街巷內一樓邊間店面.有騎樓.後門,台北市中山區德惠街,1F/4F,"36,000元/月",,19.45,公寓/店面,25.0667418,121.52650919999999
54347,https://rent.591.com.tw/rent-detail-5171364.html,2017-05-11,租住辦中正大安、屋況優、近捷運,台北市大安區信義路二段,8F/12F,"28,000元/月",1房1廳2衛1陽臺,28.0,電梯大樓/住辦,25.030949300000003,121.5312065
54359,https://rent.591.com.tw/rent-detail-5170765.html,2017-05-10,台北南昌路&羅斯福路口地下停車場,台北市中正區南昌路二段,,"3,500元/月",,2.7,,25.023862899999997,121.52391329999999
54360,https://rent.591.com.tw/rent-detail-5170832.html,2017-05-13,內湖5期~近行善路辦公大樓~,台北市內湖區石潭路,3F/14F,"80,000元/月",,79.58,電梯大樓/辦公,25.0637728,121.588021
54362,https://rent.591.com.tw/rent-detail-5172261.html,2017-05-14,※高樓邊間有景頂級『豪華小豪宅』,台北市信義區忠孝東路五段,11F/14F,"45,000元/月",1房1廳1衛0陽臺,20.0,電梯大樓/整層住家,25.0407581,121.57203670000001
54367,https://rent.591.com.tw/rent-detail-5170775.html,2017-05-13,士林夜市黃金攤位穩賺不賠人潮源源不絕,台北市士林區大南路,1F/1F,"90,000元/月",,5.0,,25.089696399999998,121.52703400000001
54376,https://rent.591.com.tw/rent-detail-5170857.html,2017-05-14,石牌捷運女性套房(粉紅套房粉紅洗衣機),台北市北投區致遠一路二段,3F/4F,"8,000元/月",,7.0,公寓/獨立套房,25.111187,121.51419709999999
54380,https://rent.591.com.tw/rent-detail-5171704.html,2017-05-12,近六張犁麟光站捷運大2房/日本語可2LD,台北市大安區和平東路三段,5F/5F,"32,000元/月",2房2廳2衛1陽臺,34.5,公寓/整層住家,25.019257999999997,121.555351
54383,https://rent.591.com.tw/rent-detail-5170828.html,2017-05-12,信義W會館後棟一樓,台北市南港區成福路,1F/9F,"28,000元/月",2房1廳1衛1陽臺,13.0,電梯大樓/整層住家,25.040728,121.58766750000001
54388,https://rent.591.com.tw/rent-detail-5171707.html,2017-05-14,車位出租-林森錢櫃/華泰/晶華/馬偕,台北市中山區新生北路二段,,"4,300元/月",,10.0,,25.0571408,121.5265818
54389,https://rent.591.com.tw/rent-detail-5171353.html,2017-05-08,美樂【空間大*有電梯*有陽台*有浴缸】,台北市松山區八德路三段,9F/11F,"23,500元/月",1房1廳1衛1陽臺,10.0,電梯大樓/整層住家,25.0475315,121.55592920000001
54391,https://rent.591.com.tw/rent-detail-5170835.html,2017-05-10,南軟園區旁/近捷運/高樓層景觀/雙車位,台北市南港區經貿二路,10F/11F,"99,000元/月",4房2廳2衛2陽臺,112.32,電梯大樓/整層住家,25.061216,121.61815990000002
54392,https://rent.591.com.tw/rent-detail-5170866.html,2017-05-14,南港中信總部經貿爵士美妝2房加車位,台北市南港區經貿二路,3F/11F,"30,000元/月",2房2廳1衛1陽臺,21.08,電梯大樓/整層住家,25.0618532,121.61488829999999
54393,https://rent.591.com.tw/rent-detail-5170191.html,2017-05-13,善導寺站~設計師裝潢優質3房,台北市中山區中山北路一段,4F/15F,"65,000元/月",3房2廳2衛1陽臺,40.23,電梯大樓/整層住家,25.050990300000002,121.52472879999999
54398,https://rent.591.com.tw/rent-detail-5169584.html,2017-05-10,生活機能極優交通方便採光佳景色美獨立套房,台北市中山區復興北路,8F/8F,"18,000元/月",,20.0,電梯大樓/獨立套房,25.065873899999996,121.541735
54400,https://rent.591.com.tw/rent-detail-5170867.html,2017-05-13,民生公園芳鄰美寓~21南京光復(汪敬德),台北市松山區新中街,4F/4F,"31,000元/月",3房2廳2衛2陽臺,36.16,公寓/整層住家,25.057793,121.56087
54401,https://rent.591.com.tw/rent-detail-5170194.html,2017-05-10,康寧路三段公視大樓景觀二房含車位,台北市內湖區康寧路三段,10F/10F,"24,000元/月",2房1廳1衛1陽臺,16.0,電梯大樓/整層住家,25.0754835,121.61572849999999
54402,https://rent.591.com.tw/rent-detail-5172312.html,2017-05-13,店辦~可掛招牌,台北市中正區重慶南路一段,2F/11F,"250,000元/月",,104.51,公寓/店面,25.046045,121.5132523
54406,https://rent.591.com.tw/rent-detail-5169587.html,2017-05-12,超級黃金地段正內科高科技辦公大樓,台北市內湖區内湖路一段,8F/12F,"98,000元/月",,50.0,電梯大樓/辦公,25.082693,121.56948999999999
54411,https://rent.591.com.tw/rent-detail-5171488.html,2017-05-12,美國學校5分鐘~漂亮通風雅房,台北市士林區中山北路七段,4F/5F,"5,500元/月",,5.0,公寓/雅房,25.123089,121.53002099999999
54422,https://rent.591.com.tw/rent-detail-5169602.html,2017-05-14,"三軍總醫院旁,近內科,獨立套房",台北市內湖區成功路二段,6F/6F,"9,000元/月",,9.0,公寓/獨立套房,25.069736,121.59111899999999
54426,https://rent.591.com.tw/rent-detail-5172338.html,2017-05-13,辦公大樓、格局方正、坪數可切割207坪,台北市松山區八德路三段,13F/16F,"615,816元/月",,342.12,電梯大樓/辦公,25.047359600000004,121.55103259999998
54434,https://rent.591.com.tw/rent-detail-5172353.html,2017-05-11,近晴光市場。捷運中山國小。生活便利管理佳,台北市中山區農安街,6F/14F,"47,000元/月",2房1廳1衛2陽臺,36.51,電梯大樓/整層住家,25.064836,121.524515
54441,https://rent.591.com.tw/rent-detail-5170242.html,2017-05-13,信義區中心通化夜市生活機能佳,台北市大安區通化街,2F/4F,"10,500元/月",,8.0,公寓/分租套房,25.029498,121.555226
54452,https://rent.591.com.tw/rent-detail-5171781.html,2017-05-13,君臨天下★魔術龍邸2+1：另有車位可租,台北市中正區金門街,6F/10F,"35,000元/月",3房2廳1衛1陽臺,27.5,電梯大樓/整層住家,25.02282,121.521446
54459,https://rent.591.com.tw/rent-detail-5171602.html,2017-05-08,芝山捷運三樓屋況美,台北市士林區福華路,3F/4F,"30,000元/月",2房1廳1衛1陽臺,21.53,公寓/整層住家,25.1035145,121.5232037
54460,https://rent.591.com.tw/rent-detail-5171783.html,2017-05-13,★和平西路三元街口旁★電梯溫馨單身套房★,台北市中正區和平西路二段,5F/5F,"10,500元/月",,6.65,電梯大樓/分租套房,25.028288,121.51386399999998
54463,https://rent.591.com.tw/rent-detail-5170949.html,2017-05-10,近捷運南京三民~交通方便~稀有物件釋出,台北市松山區南京東路五段,3F/12F,"50,000元/月",,49.41,電梯大樓/辦公,25.051951100000004,121.5655314
54467,https://rent.591.com.tw/rent-detail-5171603.html,2017-05-14,*天天欣賞綠海享用芬多精四房大客廳*,台北市信義區松仁路,10F/12F,"150,000元/月",4房2廳3衛1陽臺,71.29,電梯大樓/整層住家,25.0306533,121.5698386
54470,https://rent.591.com.tw/rent-detail-5169684.html,2017-05-14,【萬華夜市】搶手固定攤位出租！夜市最低價,台北市萬華區廣州街,1F/1F,"8,000元/月",,2.5,,25.036693,121.496998
54472,https://rent.591.com.tw/rent-detail-5170965.html,2017-05-09,近捷運世貿101站，方正辦公室採光佳,台北市信義區信義路四段,6F/12F,"50,000元/月",,49.64,電梯大樓/辦公,25.0327105,121.5575633
54476,https://rent.591.com.tw/rent-detail-5171826.html,2017-05-13,*免仲介服務費*稀有信義區A級小坪數*,台北市信義區忠孝東路五段,23F/46F,"327,864元/月",,86.28,電梯大樓/辦公,25.040376300000002,121.5723138
54480,https://rent.591.com.tw/rent-detail-5170970.html,2017-05-13,全新電梯別墅環境優雅綠意盎然,台北市內湖區民權東路六段,3F/5F,"22,000元/月",,16.0,電梯大樓/獨立套房,25.0697217,121.5899015
54484,https://rent.591.com.tw/rent-detail-5171848.html,2017-05-14,信義區松山路店面出租,台北市信義區松山路,1F/3F,"40,000元/月",,10.0,公寓/店面,25.046917899999997,121.5788459
54485,https://rent.591.com.tw/rent-detail-5171555.html,2017-05-14,~雙敦捷運美屋~南京復興站~,台北市松山區南京東路三段,3F/4F,"45,000元/月",3房2廳2衛1陽臺,42.86,公寓/整層住家,25.0494829,121.544611
54487,https://rent.591.com.tw/rent-detail-5170988.html,2017-05-13,商務中心微型商辦公司登記個人工作室,台北市中山區南京東路三段,8F/12F,"10,000元/月",,10.0,電梯大樓/辦公,25.0512473,121.5416381
54488,https://rent.591.com.tw/rent-detail-5170986.html,2017-05-13,溫泉庭院春天芳鄰創意2房,台北市北投區幽雅路,1F/5F,"20,000元/月",2房2廳1衛1陽臺,35.47,電梯大樓/整層住家,25.1382264,121.5137395
54493,https://rent.591.com.tw/rent-detail-5171560.html,2017-05-13,正信義路六段大馬路上三角窗店面~,台北市信義區信義路六段,1F/5F,"95,000元/月",,41.0,,25.035915,121.57791499999999
54495,https://rent.591.com.tw/rent-detail-5170991.html,2017-05-10,@近捷運忠義站2+1房.歡迎預約親臨,台北市北投區中央北路四段,5F/5F,"16,500元/月",3房2廳1衛2陽臺,34.14,公寓/整層住家,25.133936,121.475699
54496,https://rent.591.com.tw/rent-detail-5171003.html,2017-05-08,小蔡【MRT】舒適環境、巷弄安靜分租套房,台北市中山區農安街,頂樓加蓋/5F,"9,999元/月",,5.65,電梯大樓/分租套房,25.0642328,121.5224848
54500,https://rent.591.com.tw/rent-detail-5171873.html,2017-05-13,優質裝潢高樓層~傢俱全~,台北市大安區光復南路,12F/19F,"110,000元/月",3房2廳2衛2陽臺,60.0,電梯大樓/整層住家,25.0336578,121.5583362
54506,https://rent.591.com.tw/rent-detail-5172458.html,2017-05-13,京站：台北車站A級辦公首選,台北市大同區市民大道一段,12F/18F,"38,000元/月",,15.5,電梯大樓/辦公,25.0498266,121.51699540000001
54507,https://rent.591.com.tw/rent-detail-5171673.html,2017-05-12,太子天母家庭住宅含車位(全套傢俱),台北市士林區芝玉路一段,6F/19F,"75,000元/月",3房2廳2衛4陽臺,42.0,電梯大樓/整層住家,25.108048999999998,121.53366100000001
54509,https://rent.591.com.tw/rent-detail-5171596.html,2017-05-11,-近北安路★樓中樓4房★劍南路捷運,台北市內湖區內湖路一段,4F/5F,"65,000元/月",4房2廳3衛2陽臺,64.01,電梯大樓/整層住家,25.086029,121.556651
54512,https://rent.591.com.tw/rent-detail-5171025.html,2017-05-12,南京光復北【陽台套房】捷運南京三民小巨蛋,台北市松山區南京東路五段,3F/5F,"16,000元/月",,8.0,公寓/獨立套房,25.0513172,121.55819699999999
54526,https://rent.591.com.tw/rent-detail-5169723.html,2017-05-12,捷運站上方！2~3人景觀捷運裝潢辦公室,台北市大安區信義路四段,8F/12F,"11,000元/月",,2.8,電梯大樓/辦公,25.0337194,121.55314209999999
54527,https://rent.591.com.tw/rent-detail-5171027.html,2017-05-13,裝潢新穎樓中樓靠台北小巨蛋,台北市松山區八德路三段,9F/11F,"23,500元/月",,10.0,電梯大樓/獨立套房,25.0480667,121.55557749999998
54534,https://rent.591.com.tw/rent-detail-5169724.html,2017-05-12,捷運站上方！6~8人世貿辦公室出租！,台北市大安區信義路四段,8F/12F,"22,000元/月",,6.0,電梯大樓/辦公,25.0337194,121.55314209999999
54539,https://rent.591.com.tw/rent-detail-5171723.html,2017-05-12,仁愛延吉靜巷*電梯華廈*精美三房,台北市大安區延吉街,3F/7F,"45,000元/月",3房2廳3衛1陽臺,42.82,電梯大樓/整層住家,25.038031600000004,121.5569946
54541,https://rent.591.com.tw/rent-detail-5171634.html,2017-05-13,忠孝東4段~近敦化站【採光精緻套房】~,台北市信義區忠孝東路四段,頂樓加蓋/5F,"15,000元/月",,8.0,公寓/獨立套房,25.039172699999998,121.55080590000001
54542,https://rent.591.com.tw/rent-detail-5169738.html,2017-05-14,靜巷內公寓雅房,台北市大同區環河北路二段,5F/5F,"5,500元/月",,3.5,公寓/雅房,25.070322,121.51044509999998
54544,https://rent.591.com.tw/rent-detail-5171112.html,2017-05-13,1樓71.6坪店面適各行各業近西門町鬧区,台北市萬華區中華路一段,1F/9F,"160,000元/月",,71.6,電梯大樓/店面,25.0391387,121.50711000000001
54551,https://rent.591.com.tw/rent-detail-5171050.html,2017-05-14,興隆國小3樓套房,台北市文山區福興路,3F/4F,"7,500元/月",,6.0,公寓/分租套房,25.003016,121.55076499999998
54556,https://rent.591.com.tw/rent-detail-5171966.html,2017-05-12,便利生活清靜雅房,台北市大安區信義路二段,5F/6F,"6,000元/月",,4.0,公寓/雅房,25.034074,121.524895
54559,https://rent.591.com.tw/rent-detail-5171061.html,2017-05-14,近重陽路.優質社區.四房美宅,台北市南港區向陽路,7F/15F,"80,000元/月",4房2廳2衛1陽臺,65.06,電梯大樓/整層住家,25.059286399999998,121.5955199
54560,https://rent.591.com.tw/rent-detail-5171120.html,2017-05-13,近松隆路.市政府MRT.時尚高樓,台北市信義區基隆路一段,10F/12F,"68,000元/月",3房2廳2衛1陽臺,40.17,電梯大樓/整層住家,25.0446195,121.5669405
54569,https://rent.591.com.tw/rent-detail-5170474.html,2017-05-13,近吉林國小大同高中§安靜巷內舒適3房,台北市中山區松江路,4F/7F,"55,000元/月",3房2廳2衛2陽臺,46.21,電梯大樓/整層住家,25.0547372,121.53007120000001
54574,https://rent.591.com.tw/rent-detail-5169764.html,2017-05-12,101景觀捷運裝潢5~6人辦公室含家具,台北市大安區忠孝東路四段,12F/12F,"19,800元/月",,5.5,電梯大樓/辦公,25.041807000000002,121.552155
54580,https://rent.591.com.tw/rent-detail-5171995.html,2017-05-11,中山北路六段榮華三路士東路之間大樓套房,台北市士林區中山北路六段,2F/9F,"15,000元/月",,12.0,電梯大樓/獨立套房,25.1135802,121.52674909999999
54581,https://rent.591.com.tw/rent-detail-5171674.html,2017-05-13,內湖站大型賣場超市百貨健身房,台北市內湖區金湖路,1F/18F,"750,000元/月",,1430.0,,25.083258999999998,121.59564499999999
54587,https://rent.591.com.tw/rent-detail-5171761.html,2017-05-13,~~京站3房，台北車站捷運住宅,台北市大同區市民大道一段,7F/18F,"65,000元/月",3房2廳2衛2陽臺,32.0,電梯大樓/整層住家,25.0481288,121.5157459
54590,https://rent.591.com.tw/rent-detail-5169774.html,2017-05-12,精華金融商圈設立聯絡處只要1000元！！,台北市中山區南京東路二段,11F/12F,"1,000元/月",,1.0,電梯大樓/辦公,25.051663,121.53254270000001
54595,https://rent.591.com.tw/rent-detail-5171782.html,2017-05-09,近萬芳醫院捷運站中國科技大學旁有管理員,台北市文山區辛亥路五段,9F/10F,"6,900元/月",,6.0,電梯大樓/獨立套房,24.998465799999998,121.55352909999999
54597,https://rent.591.com.tw/rent-detail-5171677.html,2017-05-10,小蔡【有瓦斯近捷運】高質感~溫馨舒適兩房,台北市信義區永吉路,14F/14F,"52,999元/月",2房2廳2衛1陽臺,45.48,電梯大樓/整層住家,25.0449044,121.5681324
54599,https://rent.591.com.tw/rent-detail-5171200.html,2017-05-13,鄰信義三民、二大商圈、辦公大樓,台北市信義區東興路,3F/11F,"175,000元/月",,119.0,電梯大樓/辦公,25.047094199999997,121.5661402
54600,https://rent.591.com.tw/rent-detail-5171151.html,2017-05-14,近世貿101站住辦三隔間可住可登記,台北市信義區基隆路二段,7F/12F,"38,000元/月",3房2廳2衛2陽臺,36.0,電梯大樓/住辦,25.032839499999998,121.5598014
54606,https://rent.591.com.tw/rent-detail-5169802.html,2017-05-12,捷運1秒鐘，2~3人辦公室出租含網路冷氣,台北市大安區忠孝東路四段,6F/12F,"12,000元/月",,3.5,電梯大樓/辦公,25.041184899999998,121.55213359999999
54607,https://rent.591.com.tw/rent-detail-5171216.html,2017-05-14,內湖環山路(包水電瓦斯網路第四台超值),台北市內湖區環山路一段,4F/4F,"8,800元/月",,6.0,公寓/獨立套房,25.088764,121.56935829999999
54612,https://rent.591.com.tw/rent-detail-5172065.html,2017-05-14,台北車站最佳住辦,台北市中正區懷寧街,6F/9F,"18,000元/月",2房1廳1衛0陽臺,11.2,電梯大樓/住辦,25.04534880000001,121.5149348
54614,https://rent.591.com.tw/rent-detail-5169823.html,2017-05-12,微風商圈精緻套房,台北市松山區南京東路三段,4F/4F,"16,000元/月",,15.0,公寓/獨立套房,25.0518112,121.53905490000001
54619,https://rent.591.com.tw/rent-detail-5171805.html,2017-05-14,雅痞藝文空間分租敦化南路二段東區巷內,台北市大安區四維路,1F/4F,"75,000元/月",,40.0,,25.0310704,121.54753000000001
54621,https://rent.591.com.tw/rent-detail-5171701.html,2017-05-13,近中山北路口~晴光市場~優質平面套房,台北市中山區農安街,2F/14F,"28,000元/月",,17.11,電梯大樓/獨立套房,25.0658278,121.5241923
54622,https://rent.591.com.tw/rent-detail-5169829.html,2017-05-12,捷運正上方！3人辦公室出租含家具冷氣,台北市大安區忠孝東路四段,12F/12F,"13,000元/月",,3.5,電梯大樓/辦公,25.041184899999998,121.55213359999999
54623,https://rent.591.com.tw/rent-detail-5171234.html,2017-05-14,近世貿101站採光明亮現有2隔租金含稅,台北市信義區基隆路二段,6F/12F,"35,000元/月",,30.0,電梯大樓/辦公,25.029584200000002,121.55745320000001
54629,https://rent.591.com.tw/rent-detail-5171706.html,2017-05-13,❤️捷運信義安和-豪華飯店式管理超美兩房,台北市大安區光復南路,9F/14F,"34,000元/月",2房1廳1衛0陽臺,27.36,電梯大樓/整層住家,25.0319592,121.55815290000001
54634,https://rent.591.com.tw/rent-detail-5172642.html,2017-05-14,全新裝潢.出入方便24小時警衛,台北市文山區和平東路四段,1F/5F,"8,000元/月",,8.0,公寓/獨立套房,24.998437,121.57427209999999
54635,https://rent.591.com.tw/rent-detail-5171827.html,2017-05-13,劍南路MRT大直美麗華漂亮美式風,台北市中山區敬業一路,5F/8F,"34,000元/月",2房2廳1衛1陽臺,17.84,電梯大樓/其他,25.08127480000001,121.5530992
54636,https://rent.591.com.tw/rent-detail-5172093.html,2017-05-13,近信義路二段˙捷運大安森林˙面樹海101,台北市大安區新生南路二段,7F/12F,"105,000元/月",4房2廳2衛1陽臺,57.9,電梯大樓/住辦,25.032745000000002,121.532475
54643,https://rent.591.com.tw/rent-detail-5171838.html,2017-05-13,優質社區管理，家具可談，工作室可,台北市中山區農安街,9F/11F,"32,000元/月",2房2廳2衛1陽臺,15.81,電梯大樓/整層住家,25.063876399999998,121.5240567
54645,https://rent.591.com.tw/rent-detail-5171726.html,2017-05-13,京站超美三房2陽台,台北市大同區市民大道一段,7F/18F,"65,000元/月",3房2廳2衛2陽臺,33.848,電梯大樓/整層住家,25.0495373,121.5171544
54650,https://rent.591.com.tw/rent-detail-5172653.html,2017-05-13,六張捷運站1分鐘遠企百貨走路兩分鐘即可到,台北市大安區樂利路,2F/4F,"12,000元/月",,6.0,公寓/分租套房,25.025942399999998,121.5518439
54656,https://rent.591.com.tw/rent-detail-5171238.html,2017-05-13,松江南京捷運便利宅,台北市中山區南京東路二段,10F/18F,"28,500元/月",,15.11,電梯大樓/獨立套房,25.0518962,121.5321994
54665,https://rent.591.com.tw/rent-detail-5170646.html,2017-05-08,★光華商場斜對面★女性便宜公寓大套房★,台北市中山區市民大道二段,4F/4F,"9,000元/月",,10.52,公寓/分租套房,25.0472538,121.52886770000002
54669,https://rent.591.com.tw/rent-detail-5171764.html,2017-05-13,近南京復興捷運站~走路10分鐘~可短租,台北市中山區南京東路三段,1F/4F,"13,000元/月",,6.0,公寓/分租套房,25.05283,121.53841499999999
54677,https://rent.591.com.tw/rent-detail-5171765.html,2017-05-14,信維市場一樓黃金店面出租!!,台北市大安區信義路四段,1F/6F,"25,000元/月",,7.0,,25.0334958,121.5462542
54685,https://rent.591.com.tw/rent-detail-5171766.html,2017-05-12,信義路四段優質商辦只要8500！,台北市大安區信義路四段,6F/12F,"8,500元/月",,3.0,電梯大樓/辦公,25.033394,121.55447099999999
54688,https://rent.591.com.tw/rent-detail-5171257.html,2017-05-13,~新完工台北站前商圈稀有兩房高樓景觀美~,台北市中正區中華路一段,15F/15F,"55,000元/月",2房2廳1衛2陽臺,39.27,電梯大樓/整層住家,25.047172500000002,121.51020530000001
54696,https://rent.591.com.tw/rent-detail-5171268.html,2017-05-14,內科走路3分鐘公寓四樓吉屋出租,台北市內湖區內湖路一段,4F/5F,"20,000元/月",3房2廳1衛3陽臺,28.89,公寓/整層住家,25.0816344,121.5710163
54697,https://rent.591.com.tw/rent-detail-5170673.html,2017-05-13,"木質四房大空間,知名社區+7711",台北市文山區和平東路四段,3F/16F,"55,000元/月",4房2廳3衛1陽臺,60.01,電梯大樓/整層住家,24.998005,121.57376799999999
54701,https://rent.591.com.tw/rent-detail-5171791.html,2017-05-13,*免仲介服務費*A級帷幕高樓層視野辦公樓,台北市信義區忠孝東路五段,23F/42F,"736,560元/月",,184.14,電梯大樓/辦公,25.04057460000001,121.5725121
54709,https://rent.591.com.tw/rent-detail-5171799.html,2017-05-13,基泰之星，晴光商圈，公設完善，採光通風優,台北市中山區農安街,6F/14F,"45,000元/月",2房1廳1衛2陽臺,30.78,電梯大樓/整層住家,25.064949,121.5233
54714,https://rent.591.com.tw/rent-detail-5172763.html,2017-05-10,忠孝敦化同領後靜巷獨立套房,台北市大安區忠孝東路四段,5F/5F,"8,500元/月",,5.0,公寓/獨立套房,25.04197000000001,121.55200500000001
54715,https://rent.591.com.tw/rent-detail-5171916.html,2017-05-13,新屋剛裝潢好，第一手入住生活機能方便近,台北市大安區仁愛路四段,8F/13F,"220,000元/月",3房2廳3衛2陽臺,107.68,電梯大樓/整層住家,25.038368600000002,121.5470926
54727,https://rent.591.com.tw/rent-detail-5171345.html,2017-05-14,租台北車站商圈辦公室、含OA、近捷運,台北市中正區重慶南路一段,5F/14F,"40,000元/月",,30.7,電梯大樓/辦公,25.043884,121.51269199999999
54730,https://rent.591.com.tw/rent-detail-5172800.html,2017-05-13,面青年公園免爬高二樓,台北市萬華區青年路,2F/5F,"13,000元/月",1房1廳1衛1陽臺,18.0,公寓/整層住家,25.0215194,121.5035955
54734,https://rent.591.com.tw/rent-detail-5169977.html,2017-05-09,中山國中站高樓層採光好適合住辦,台北市中山區復興北路,13F/14F,"55,000元/月",3房1廳2衛1陽臺,45.98,電梯大樓/住辦,25.0582137,121.54310179999999
54739,https://rent.591.com.tw/rent-detail-5171936.html,2017-05-13,內湖捷運旁~高樓美景3+1房車位~含稅,台北市內湖區星雲街,13F/14F,"62,000元/月",4房2廳2衛1陽臺,60.57,電梯大樓/整層住家,25.0801605,121.59439750000001
54741,https://rent.591.com.tw/rent-detail-5171831.html,2017-05-13,飯店式管理，公設齊全，高機能，高品質裝潢,台北市中山區農安街,3F/14F,"26,000元/月",,15.18,電梯大樓/獨立套房,25.065123,121.523587
54744,https://rent.591.com.tw/rent-detail-5171382.html,2017-05-13,東門捷運站，中正紀念堂永康街,台北市中正區信義路二段,1F/4F,"5,000元/月",,3.0,公寓/雅房,25.034965,121.52637800000001
